@relation InstanceResultListener

@attribute Key_Dataset {signs}
@attribute Key_Run {1}
@attribute Key_Scheme {weka.classifiers.functions.MultilayerPerceptron}
@attribute Key_Scheme_options {'-L 0.1 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.4 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.5 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.7 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.8 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.9 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 1.0 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.3 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.4 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.5 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.7 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.9 -N 500 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 100 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 600 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 700 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 800 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 900 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 1000 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 10 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 30 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 40 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 50 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 60 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 70 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 80 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 90 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 100 -H a'}
@attribute Key_Scheme_version_ID {-5990607817048210779}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.9 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1021,1680,720,600,120,0,83.333333,16.666667,0,0.814815,0.03724,0.173194,20.689019,57.731486,2391.788228,1647.526139,744.262089,3.321928,2.288231,1.033697,1975.43008,2.743653,82.592182,0.625,45,0.063272,41,0.936728,607,0.375,27,0.523256,0.625,0.56962,0.51962,0.912316,0.588754,0.833333,0.018519,0.981481,0.166667,0.832489,0.833333,0.826726,0.812096,0.969119,0.86545,0.826726,0.833333,40.702,0.017,39.505777,0.016153,39505.777,16.153,106874,724473,312633,87.916667,12.236111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.9 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1023,1680,720,562,158,0,78.055556,21.944444,0,0.756173,0.044619,0.20359,24.788403,67.863212,2391.788228,11378.47845,-8986.690222,3.321928,15.803442,-12.481514,1855.336,2.576856,77.571082,0.791667,57,0.111111,72,0.888889,576,0.208333,15,0.44186,0.791667,0.567164,0.532389,0.913687,0.510585,0.780556,0.024383,0.975617,0.219444,0.81398,0.780556,0.776946,0.765006,0.964793,0.833049,0.776946,0.780556,122.146,0.046,118.112641,0.045117,118112.641,45.117,300365,1385530,597370,80.694444,10.888889,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 1.0 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1024,1680,720,590,130,0,81.944444,18.055556,0,0.799383,0.040889,0.172716,22.715937,57.572085,2391.788228,1264.789777,1126.998451,3.321928,1.756652,1.565276,1956.978862,2.718026,81.820741,0.680556,49,0.063272,41,0.936728,607,0.319444,23,0.544444,0.680556,0.604938,0.559947,0.920803,0.595506,0.819444,0.020062,0.979938,0.180556,0.822614,0.819444,0.814561,0.798539,0.968319,0.855293,0.814561,0.819444,13.895,0.006,13.457637,0.005767,13457.637,5.767,40029,333235,144115,89.444444,13.361111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 1.0 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1024,1680,720,572,148,0,79.444444,20.555556,0,0.771605,0.044871,0.196456,24.928076,65.485394,2391.788228,4784.049432,-2392.261204,3.321928,6.644513,-3.322585,1864.55174,2.589655,77.956389,0.333333,24,0.020062,13,0.979938,635,0.666667,48,0.648649,0.333333,0.440367,0.425661,0.848765,0.452608,0.794444,0.02284,0.97716,0.205556,0.799156,0.794444,0.778796,0.767327,0.956102,0.812226,0.778796,0.794444,40.461,0.018,39.237284,0.016595,39237.284,16.595,106874,724473,312633,82.222222,11.875,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 1.0 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1026,1680,720,567,153,0,78.75,21.25,0,0.763889,0.047585,0.200189,26.436262,66.729748,2391.788228,8151.022023,-5759.233794,3.321928,11.320864,-7.998936,1846.451558,2.564516,77.199626,0.708333,51,0.058642,38,0.941358,610,0.291667,21,0.573034,0.708333,0.63354,0.592176,0.924447,0.613784,0.7875,0.023611,0.976389,0.2125,0.816575,0.7875,0.777852,0.768307,0.961451,0.827462,0.777852,0.7875,123.268,0.042,119.444092,0.036995,119444.092,36.995,300365,1385530,597370,82.361111,12.416667,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1027,1680,720,591,129,0,82.083333,17.916667,0,0.800926,0.0421,0.169024,23.389161,56.341192,2391.788228,1164.651902,1227.136327,3.321928,1.617572,1.704356,1960.266976,2.722593,81.958217,0.652778,47,0.066358,43,0.933642,605,0.347222,25,0.522222,0.652778,0.580247,0.53195,0.896476,0.576817,0.820833,0.019907,0.980093,0.179167,0.824378,0.820833,0.818847,0.801339,0.96295,0.846154,0.818847,0.820833,14.192,0.006,13.76781,0.006704,13767.81,6.704,40029,333235,144115,90.972222,14.375,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1027,1680,720,629,91,0,87.361111,12.638889,0,0.859568,0.03008,0.146364,16.711382,48.788041,2391.788228,730.749059,1661.039169,3.321928,1.014929,2.306999,2074.387986,2.881094,86.729584,0.777778,56,0.061728,40,0.938272,608,0.222222,16,0.583333,0.777778,0.666667,0.63193,0.932849,0.676487,0.873611,0.014043,0.985957,0.126389,0.878358,0.873611,0.87234,0.86063,0.980099,0.903287,0.87234,0.873611,40.912,0.016,39.732351,0.016531,39732.351,16.531,106874,724473,312633,93.055556,12.888889,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.1 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1029,1680,720,634,86,0,88.055556,11.944444,0,0.867284,0.02718,0.142124,15.09996,47.374641,2391.788228,808.229822,1583.558407,3.321928,1.122541,2.199387,2101.438604,2.918665,87.860563,0.847222,61,0.066358,43,0.933642,605,0.152778,11,0.586538,0.847222,0.693182,0.66638,0.963327,0.839682,0.880556,0.013272,0.986728,0.119444,0.89325,0.880556,0.881689,0.871709,0.981992,0.930986,0.881689,0.880556,89.744,0.024,88.066534,0.024191,88066.534,24.191,300365,1385530,597370,92.916667,12.111111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1029,1680,720,586,134,0,81.388889,18.611111,0,0.79321,0.040312,0.168219,22.395651,56.073158,2391.788228,1241.342449,1150.445779,3.321928,1.724087,1.597841,1974.414127,2.742242,82.549705,0.722222,52,0.072531,47,0.927469,601,0.277778,20,0.525253,0.722222,0.608187,0.565975,0.893519,0.595483,0.813889,0.020679,0.979321,0.186111,0.822646,0.813889,0.811853,0.795271,0.964039,0.858339,0.811853,0.813889,7.5,0.003,7.456165,0.003671,7456.165,3.671,40029,333235,144115,90.972222,13.611111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1029,1680,720,630,90,0,87.5,12.5,0,0.861111,0.029979,0.145528,16.655159,48.509376,2391.788228,795.27653,1596.511698,3.321928,1.104551,2.217377,2080.211444,2.889183,86.973061,0.708333,51,0.063272,41,0.936728,607,0.291667,21,0.554348,0.708333,0.621951,0.579671,0.918489,0.609772,0.875,0.013889,0.986111,0.125,0.882395,0.875,0.877118,0.864223,0.977538,0.892848,0.877118,0.875,21.803,0.009,21.681735,0.008623,21681.735,8.623,106874,724473,312633,92.916667,12.611111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1031,1680,720,646,74,0,89.722222,10.277778,0,0.885802,0.024953,0.133934,13.862796,44.644733,2391.788228,816.452017,1575.336212,3.321928,1.133961,2.187967,2129.972465,2.958295,89.053556,0.861111,62,0.052469,34,0.947531,614,0.138889,10,0.645833,0.861111,0.738095,0.713645,0.958548,0.825148,0.897222,0.01142,0.98858,0.102778,0.905238,0.897222,0.896812,0.888155,0.981046,0.930899,0.896812,0.897222,89.679,0.046,88.160008,0.046069,88160.008,46.069,300365,1385530,597370,93.055556,12.111111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.3 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1031,1680,720,586,134,0,81.388889,18.611111,0,0.79321,0.041816,0.168854,23.231367,56.284668,2391.788228,1189.598561,1202.189667,3.321928,1.65222,1.669708,1967.352226,2.732434,82.254449,0.680556,49,0.08642,56,0.91358,592,0.319444,23,0.466667,0.680556,0.553672,0.505018,0.884366,0.521466,0.813889,0.020679,0.979321,0.186111,0.825552,0.813889,0.811748,0.796102,0.965329,0.847638,0.811748,0.813889,13.067,0.007,12.888634,0.006705,12888.634,6.705,40029,333235,144115,91.944444,14.347222,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.3 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1032,1680,720,615,105,0,85.416667,14.583333,0,0.837963,0.032322,0.152839,17.95676,50.946267,2391.788228,869.89532,1521.892908,3.321928,1.208188,2.11374,2045.198824,2.840554,85.509193,0.722222,52,0.075617,49,0.924383,599,0.277778,20,0.514851,0.722222,0.601156,0.558582,0.93182,0.629806,0.854167,0.016204,0.983796,0.145833,0.864293,0.854167,0.855349,0.841629,0.976299,0.896794,0.855349,0.854167,29.646,0.009,28.970072,0.009613,28970.072,9.613,106874,724473,312633,91.805556,13,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.3 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1033,1680,720,636,84,0,88.333333,11.666667,0,0.87037,0.025851,0.139429,14.361896,46.476345,2391.788228,899.917674,1491.870554,3.321928,1.249886,2.072042,2109.989793,2.930541,88.218086,0.805556,58,0.049383,32,0.950617,616,0.194444,14,0.644444,0.805556,0.716049,0.685936,0.957219,0.787173,0.883333,0.012963,0.987037,0.116667,0.89111,0.883333,0.882133,0.872314,0.979694,0.921993,0.882133,0.883333,80.29,0.044,78.357387,0.043601,78357.387,43.601,300365,1385530,597370,92.222222,11.833333,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.4 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1033,1680,720,577,143,0,80.138889,19.861111,0,0.779321,0.043703,0.179926,24.279391,59.975379,2391.788228,1344.598028,1047.190201,3.321928,1.867497,1.454431,1924.042047,2.672281,80.443662,0.763889,55,0.092593,60,0.907407,588,0.236111,17,0.478261,0.763889,0.588235,0.54972,0.892511,0.537025,0.801389,0.022068,0.977932,0.198611,0.816517,0.801389,0.795128,0.781743,0.962755,0.839843,0.795128,0.801389,10.679,0.005,10.310862,0.00472,10310.862,4.72,40029,333235,144115,88.75,13.541667,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.4 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1034,1680,720,622,98,0,86.388889,13.611111,0,0.848765,0.03008,0.150334,16.711013,50.111227,2391.788228,935.285774,1456.502455,3.321928,1.299008,2.02292,2069.364247,2.874117,86.519543,0.736111,53,0.064815,42,0.935185,606,0.263889,19,0.557895,0.736111,0.634731,0.595067,0.927855,0.661837,0.863889,0.015123,0.984877,0.136111,0.869255,0.863889,0.863589,0.850376,0.975114,0.901059,0.863589,0.863889,31.293,0.011,30.576858,0.010024,30576.858,10.024,106874,724473,312633,92.222222,12.194444,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.4 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1035,1680,720,632,88,0,87.777778,12.222222,0,0.864198,0.027823,0.142947,15.45699,47.649083,2391.788228,2078.733784,313.054444,3.321928,2.88713,0.434798,2094.656221,2.909245,87.576993,0.875,63,0.066358,43,0.933642,605,0.125,9,0.59434,0.875,0.707865,0.684657,0.960798,0.771049,0.877778,0.01358,0.98642,0.122222,0.892235,0.877778,0.874871,0.86755,0.976689,0.922564,0.874871,0.877778,91.674,0.026,86.301274,0.025524,86301.274,25.524,300365,1385530,597370,92.222222,12.277778,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.5 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1035,1680,720,588,132,0,81.666667,18.333333,0,0.796296,0.040399,0.17377,22.443732,57.923464,2391.788228,2332.149309,59.638919,3.321928,3.239096,0.082832,1955.468048,2.715928,81.757575,0.763889,55,0.084877,55,0.915123,593,0.236111,17,0.5,0.763889,0.604396,0.5662,0.916452,0.621848,0.816667,0.02037,0.97963,0.183333,0.826618,0.816667,0.814494,0.798741,0.962361,0.85034,0.814494,0.816667,8.912,0.003,8.667843,0.00348,8667.843,3.48,40029,333235,144115,89.305556,13.180556,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.5 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1036,1680,720,627,93,0,87.083333,12.916667,0,0.856481,0.029664,0.145982,16.47997,48.660675,2391.788228,800.87083,1590.917398,3.321928,1.112321,2.209607,2080.532037,2.889628,86.986465,0.763889,55,0.074074,48,0.925926,600,0.236111,17,0.533981,0.763889,0.628571,0.591051,0.930298,0.687016,0.870833,0.014352,0.985648,0.129167,0.881885,0.870833,0.871467,0.860233,0.977332,0.909042,0.871467,0.870833,33.066,0.01,30.053364,0.009326,30053.364,9.326,106874,724473,312633,92.916667,12.555556,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.5 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1037,1680,720,601,119,0,83.472222,16.527778,0,0.816358,0.036444,0.175554,20.246458,58.518135,2391.788228,3078.054857,-686.266629,3.321928,4.275076,-0.953148,1971.2815,2.737891,82.418731,0.375,27,0.015432,10,0.984568,638,0.625,45,0.72973,0.375,0.495413,0.488566,0.860832,0.532868,0.834722,0.018364,0.981636,0.165278,0.842563,0.834722,0.819214,0.81287,0.966869,0.864972,0.819214,0.834722,82.729,0.024,76.517515,0.024225,76517.515,24.225,300365,1385530,597370,86.25,11.736111,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1037,1680,720,595,125,0,82.638889,17.361111,0,0.807099,0.038572,0.16577,21.4289,55.256705,2391.788228,2195.978785,195.809444,3.321928,3.049971,0.271958,1988.952318,2.762434,83.157543,0.638889,46,0.058642,38,0.941358,610,0.361111,26,0.547619,0.638889,0.589744,0.542249,0.91716,0.524654,0.826389,0.01929,0.98071,0.173611,0.827875,0.826389,0.824838,0.807019,0.967384,0.843233,0.824838,0.826389,7.161,0.003,7.158324,0.003604,7158.324,3.604,40029,333235,144115,90.555556,13.569444,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1038,1680,720,612,108,0,85,15,0,0.833333,0.032205,0.15886,17.891701,52.953369,2391.788228,1155.351098,1236.437131,3.321928,1.604654,1.717274,2036.580628,2.828584,85.148869,0.763889,55,0.083333,54,0.916667,594,0.236111,17,0.504587,0.763889,0.607735,0.569618,0.911437,0.567476,0.85,0.016667,0.983333,0.15,0.862315,0.85,0.849835,0.837214,0.971418,0.89176,0.849835,0.85,20.801,0.008,20.787987,0.008325,20787.987,8.325,106874,724473,312633,90.972222,12.041667,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.6 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1039,1680,720,602,118,0,83.611111,16.388889,0,0.817901,0.036145,0.174409,20.080472,58.136227,2391.788228,4103.653166,-1711.864937,3.321928,5.699518,-2.37759,1976.569804,2.745236,82.639833,0.5,36,0.023148,15,0.976852,633,0.5,36,0.705882,0.5,0.585366,0.557621,0.911158,0.633721,0.836111,0.01821,0.98179,0.163889,0.846457,0.836111,0.827583,0.817943,0.972648,0.879117,0.827583,0.836111,81.338,0.057,75.258435,0.043439,75258.435,43.439,300365,1385530,597370,86.388889,11.694444,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.7 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1039,1680,720,588,132,0,81.666667,18.333333,0,0.796296,0.040841,0.17311,22.689315,57.703245,2391.788228,3391.396573,-999.608345,3.321928,4.710273,-1.388345,1955.867836,2.716483,81.77429,0.736111,53,0.07716,50,0.92284,598,0.263889,19,0.514563,0.736111,0.605714,0.564606,0.906529,0.586739,0.816667,0.02037,0.97963,0.183333,0.830417,0.816667,0.813155,0.79916,0.964009,0.842321,0.813155,0.816667,18.486,0.004,13.324258,0.003761,13324.258,3.761,40029,333235,144115,90,13.319444,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.7 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.104,1680,720,596,124,0,82.777778,17.222222,0,0.808642,0.036844,0.176792,20.468955,58.930568,2391.788228,3715.37848,-1323.590251,3.321928,5.160248,-1.83832,1964.896011,2.729022,82.151755,0.861111,62,0.109568,71,0.890432,577,0.138889,10,0.466165,0.861111,0.604878,0.580982,0.89803,0.581396,0.827778,0.019136,0.980864,0.172222,0.850036,0.827778,0.820809,0.812889,0.968601,0.857069,0.820809,0.827778,34.48,0.008,28.797843,0.008435,28797.843,8.435,106874,724473,312633,87.222222,11.805556,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.7 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1042,1680,720,516,204,0,71.666667,28.333333,0,0.685185,0.059139,0.231248,32.855184,77.082782,2391.788228,23934.609778,-21542.82155,3.321928,33.242514,-29.920585,1683.698593,2.33847,70.394969,0.208333,15,0.009259,6,0.990741,642,0.791667,57,0.714286,0.208333,0.322581,0.354912,0.787937,0.38441,0.716667,0.031481,0.968519,0.283333,0.754361,0.716667,0.689835,0.685519,0.934559,0.764918,0.689835,0.716667,97.171,0.024,87.564935,0.024195,87564.935,24.195,300365,1385530,597370,73.888889,11.541667,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1042,1680,720,567,153,0,78.75,21.25,0,0.763889,0.045554,0.192509,25.30763,64.169815,2391.788228,1531.524062,860.264167,3.321928,2.127117,1.194811,1871.756959,2.599662,78.257637,0.666667,48,0.074074,48,0.925926,600,0.333333,24,0.5,0.666667,0.571429,0.522976,0.857746,0.425298,0.7875,0.023611,0.976389,0.2125,0.787772,0.7875,0.771525,0.75763,0.960927,0.81973,0.771525,0.7875,10.073,0.004,9.375584,0.004014,9375.584,4.014,40029,333235,144115,86.388889,12.666667,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1042,1680,720,560,160,0,77.777778,22.222222,0,0.753086,0.045036,0.20251,25.019994,67.503278,2391.788228,6041.438934,-3649.650706,3.321928,8.390887,-5.068959,1850.271062,2.569821,77.359318,0.847222,61,0.140432,91,0.859568,557,0.152778,11,0.401316,0.847222,0.544643,0.519575,0.889275,0.366185,0.777778,0.024691,0.975309,0.222222,0.820653,0.777778,0.778583,0.766979,0.952901,0.805035,0.778583,0.777778,29.359,0.009,27.038827,0.008897,27038.827,8.897,106874,724473,312633,81.805556,11.291667,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.8 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1043,1680,720,533,187,0,74.027778,25.972222,0,0.71142,0.055307,0.219223,30.725842,73.074232,2391.788228,41029.188017,-38637.399789,3.321928,56.984983,-53.663055,1739.163549,2.415505,72.713944,0.388889,28,0.030864,20,0.969136,628,0.611111,44,0.583333,0.388889,0.466667,0.430588,0.902049,0.498159,0.740278,0.028858,0.971142,0.259722,0.780979,0.740278,0.737585,0.723781,0.92621,0.764139,0.737585,0.740278,72.876,0.023,69.905414,0.022412,69905.414,22.412,300365,1385530,597370,77.083333,12.347222,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.9 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1044,1680,720,551,169,0,76.527778,23.472222,0,0.739198,0.048573,0.207902,26.985229,69.300623,2391.788228,26316.748271,-23924.960043,3.321928,36.551039,-33.229111,1818.977227,2.526357,76.050932,0.652778,47,0.109568,71,0.890432,577,0.347222,25,0.398305,0.652778,0.494737,0.440233,0.834844,0.487082,0.765278,0.02608,0.97392,0.234722,0.791596,0.765278,0.760657,0.745443,0.923831,0.785674,0.760657,0.765278,11.198,0.006,11.161912,0.006303,11161.912,6.303,40029,333235,144115,80,11.347222,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.9 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1044,1680,720,495,225,0,68.75,31.25,0,0.652778,0.063675,0.24561,35.374748,81.870117,2391.788228,111586.31754,-109194.529311,3.321928,154.980997,-151.659068,1615.038367,2.243109,67.524305,0.027778,2,0.006173,4,0.993827,644,0.972222,70,0.333333,0.027778,0.051282,0.071299,0.525463,0.148687,0.6875,0.034722,0.965278,0.3125,0.68706,0.6875,0.65505,0.640289,0.890784,0.710534,0.65505,0.6875,39.663,0.015,39.512812,0.015309,39512.812,15.309,106874,724473,312633,70.277778,11.069444,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.9 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1046,1680,720,436,284,0,60.555556,39.444444,0,0.561728,0.07944,0.278193,44.13318,92.731069,2391.788228,218746.195876,-216354.407647,3.321928,303.814161,-300.492233,1413.243456,1.962838,59.087315,0.027778,2,0.001543,1,0.998457,647,0.972222,70,0.666667,0.027778,0.053333,0.122182,0.515839,0.132448,0.605556,0.043827,0.956173,0.394444,?,0.605556,?,?,0.823115,0.620699,?,0.605556,120.945,0.043,120.529219,0.043212,120529.219,43.212,300365,1385530,597370,61.666667,10.430556,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 100 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20191201.1046,1680,720,576,144,0,80,20,0,0.777778,0.050427,0.172087,28.015219,57.362393,2391.788228,824.162118,1567.62611,3.321928,1.14467,2.177258,1911.728184,2.655178,79.928823,0.722222,52,0.095679,62,0.904321,586,0.277778,20,0.45614,0.722222,0.55914,0.514892,0.882866,0.498932,0.8,0.022222,0.977778,0.2,0.806717,0.8,0.792427,0.777284,0.963865,0.841403,0.792427,0.8,2.834,0.006,2.827891,0.006267,2827.891,6.267,40029,333235,144115,94.027778,17.597222,?
